good_name,id,category_id,good_id,good_price,good_cnt,age,monthly_income_amt,steam_popularity_score,client_id,order_day,category_name,good_name,gender_cd,education_level,city_nm,count
Handball 17,1500269576.0,28558.0,848373.0,259.0,1.0,35.0,44000.0,0.0,5-307SJVTSR,2022-06-01,Спорт,Handball 17,M,SCH,Новосибирск,1
Happy's Humble Burger Farm,1500494433.9230769,28568.23076923077,1124019.0,292.78846153846155,1.0,22.923076923076923,70354.30769230769,0.0,"['5-1WQNF3RV5' '5-22IBTMQRG' '5-26ORNY8XH' '5-2FLMLXKNR' '5-2IUAFUBKP'
 '5-2JNW0GSEQ' '5-2QEQAPR14' '5-2SZ68CW2W' '5-30Q3KU1TH' '5-35WYEBRRB'
 '5-380MLZLBV' '5-3G2ZARPC4' '5-RC75XT3R']","['2022-06-24' '2022-06-28' '2022-07-19' '2022-08-04' '2022-12-22'
 '2022-12-25' '2023-01-06' '2023-05-15' '2023-06-21' '2023-08-24'
 '2023-09-11' '2023-10-03' '2023-10-05']",Инди,Happy's Humble Burger Farm,M,SCH,Москва,13
Hard Truck Apocalypse / Ex Machina,1500682963.2307692,28577.615384615383,1726400.0,55.87307692307692,1.0,27.46153846153846,96034.23076923077,0.0,"['5-13KZAIM8Q' '5-1YTSGJ93N' '5-26PXV7YGL' '5-27QTQ8ZQA' '5-285V7T0WI'
 '5-2E7MH453X' '5-2IWS81V6L' '5-2JB5ZOS0Y' '5-2O795UX7G' '5-2OOAM4A3Y'
 '5-2OT8XBR1Z' '5-2TJ3JALAB' '5-2TKYEMG28' '5-2TVV9HKV3' '5-2VB1VFFLK'
 '5-2ZIADI707' '5-3019LRZZJ' '5-358A74NGV' '5-376BM3HHC' '5-37TKI58P6'
 '5-39IXYQ3UM' '5-3E8NLXYU2' '5-3IOVEI1FE' '5-695NRD0N' '5-HOI011MV'
 '7-3KZHVZ702']",['2023-08-29' '2023-09-01' '2023-09-04'],Экшн,Hard Truck Apocalypse / Ex Machina,M,GRD,Москва,26
Hard Truck Apocalypse: Arcade / Ex Machina: Arcade,1500669856.2820513,28578.17948717949,1726399.0,37.70769230769231,1.0,26.666666666666668,88599.23076923077,0.0,"['4-1D9PA99L' '5-1703GWCXV' '5-1E7XF01L2' '5-1QW6MM1G2' '5-26TS6AK7'
 '5-27KPOE0N6' '5-27OHDAU56' '5-29V6KHW1Q' '5-2C673CHHV' '5-2CBZD4C4Z'
 '5-2CUQZZIJK' '5-2DGCXQZ46' '5-2E27J1E3X' '5-2I9TDSS6G' '5-2J0YJK4ES'
 '5-2L4Y7W1T' '5-2OT8XBR1Z' '5-2Q2ZLV65I' '5-2QXF8N6L8' '5-2TU0NWGJ6'
 '5-2TVV9HKV3' '5-2U6N080RF' '5-2UEW0GWRE' '5-2VWL401D8' '5-32TPRYZ60'
 '5-32VQMHZQH' '5-376BM3HHC' '5-37TKI58P6' '5-3E8NLXYU2' '5-3FJV7H9HB'
 '5-3G3QOXOYA' '5-3HPIVKO39' '5-3HQ5U2O33' '5-3IYR35ROC' '5-3J42SNTRD'
 '5-3J6AXWBKC' '5-DKIGW5CU' '5-KLK4LKDZ' '7-3JJGA5419']",2023-09-03,Гонки,Hard Truck Apocalypse: Arcade / Ex Machina: Arcade,M,GRD,Москва,39
Hard Truck Apocalypse: Rise Of Clans,1500668115.1176472,28578.176470588234,1726398.0,23.66470588235294,1.0,22.0,97138.35294117648,0.0,"['5-1766U5FQQ' '5-27I47NDW7' '5-285V7T0WI' '5-2EXGNDT9Q' '5-2JB5ZOS0Y'
 '5-2OOAM4A3Y' '5-2OT8XBR1Z' '5-2TVV9HKV3' '5-31G4IWT3F' '5-32VQMHZQH'
 '5-33HQ13G3C' '5-376BM3HHC' '5-37TKI58P6' '5-3CIEAM82B' '5-3E8NLXYU2'
 '5-3GURGRJ8J' '5-3ILE00TNQ']",2023-09-04,Гонки,Hard Truck Apocalypse: Rise Of Clans,M,SCH,Москва,17
Hard West,1500425911.72,28609.76,847601.0,117.32,1.0,31.56,109797.96,0.0,"['4-GBJX08V' '4-SK5R6ZD' '5-108CRGC9X' '5-134JPZPAI' '5-18OW4YQ07'
 '5-1B7ZX894Q' '5-1KIMGFUFR' '5-1R5LY48OA' '5-1ZKFVZNC0' '5-22IBTMQRG'
 '5-27Q8OC4HR' '5-2FAQ319ZI' '5-2IAUP3TFO' '5-2IL0Q94PV' '5-2J3OA9F4R'
 '5-2PC4DD2FP' '5-2TP42X9AZ' '5-2Z2M20Z29' '5-35AN86QS0' '5-3CKHLALIJ'
 '5-3UQ5ZLWE' '5-4Y9TLAXZ' '5-8HO6LKAF' '5-AD2WRUNX' '5-PSJ9CDXW']","['2022-04-29' '2022-04-30' '2022-05-02' '2022-05-03' '2022-06-14'
 '2022-08-06' '2022-08-08' '2022-08-17' '2022-08-23' '2022-08-24'
 '2022-08-25' '2022-08-26' '2022-08-27' '2022-08-28' '2022-08-29'
 '2022-09-09' '2023-07-20' '2023-07-23' '2023-07-25' '2023-07-26'
 '2023-07-30' '2023-08-31' '2023-09-01' '2023-09-04' '2023-10-21']",['Инди' 'Приключения'],Hard West,M,GRD,Москва,25
Hard West 2,1500350629.6153846,28825.666666666668,1368581.0,511.56410256410254,1.0,35.0,126517.41025641025,3376.0,5-YGO64ONA,2022-08-09,Стратегии,Hard West 2,M,GRD,Москва,39
Hatred,1500539696.1578948,28905.35087719298,1533534.0,92.1298245614035,1.0,24.771929824561404,80373.8947368421,2426.0,5-2RRE0XLVM,2023-02-13,Экшн,Hatred,M,SCH,Москва,57
Haven,1500451070.627907,28569.116279069767,847769.0,326.5813953488372,1.0,26.627906976744185,113848.32558139534,0.0,['5-2INP7EHQY' '5-JHMY3TGV'],2022-06-23,Инди,Haven,M,GRD,Москва,43
HeartZ Co-Hope Puzzles,1500465841.3333333,28574.0,1134322.0,49.79999999999999,1.0,35.0,91411.33333333333,0.0,['5-3ALVUVHJX' '5-3IB0JL271' '5-8CDQ97H9'],['2022-10-26' '2022-12-21' '2023-06-30'],Экшн,HeartZ Co-Hope Puzzles,M,UGR,['Красноярск' 'Санкт-Петербург' 'Челябинск'],3
Hearts of Iron 2 Complete,1500350846.0,28555.0,1124153.0,74.75,1.0,21.0,220494.0,0.0,5-30MBL1QLA,2022-10-05,Стратегии,Hearts of Iron 2 Complete,M,GRD,Санкт-Петербург,1
Hearts of Iron Collection III,1500351533.5,28565.0,847604.0,799.0,1.0,25.0,50000.0,0.0,['5-1Q3317FGZ' '5-TJ2DW8WR'],['2022-06-27' '2022-12-18'],Симуляторы,Hearts of Iron Collection III,M,['SCH' 'UGR'],['Москва' 'Омск'],2
Hearts of Iron III,1500348904.5833333,28555.0,848027.0,155.625,1.0,26.0,170590.33333333334,2292.0,"['4-11NXD4X1' '4-NUCMCM3' '5-1XHIBDAZ1' '5-253FIQV7S' '5-2UD628T7B'
 '5-2Y73ANZW0' '5-2YKGUOUQP' '5-31ZGF4J7I' '5-33OP6EIP8' '5-37M8K8VFC'
 '5-37OIF3WAA' '5-5TNFQONB']","['2022-05-10' '2022-06-23' '2022-08-23' '2022-08-28' '2022-09-24'
 '2022-09-25' '2022-09-27' '2022-09-30' '2022-10-04' '2022-10-19'
 '2022-10-25' '2023-04-16']",Стратегии,Hearts of Iron III,M,GRD,Москва,12
Hearts of Iron III Collection,1500349171.5,28555.0,889895.0,199.75,1.0,20.5,153286.0,0.0,['5-2TLYBGXYP' '5-2TO0OVOKZ'],['2022-09-29' '2022-10-04'],Стратегии,Hearts of Iron III Collection,M,SCH,['Екатеринбург' 'Казань'],2
Hearts of Iron IV,1500453666.8708487,29024.940959409592,1162505.996309963,359.25191881918823,1.0,23.649446494464943,132806.23247232471,26.0,5-2RRE0XLVM,2023-04-08,Стратегии,Hearts of Iron IV,M,GRD,Москва,271
Hearts of Iron IV: Allied Armor Pack - DLC,1500383479.7826087,28561.08695652174,847377.0,137.7173913043478,1.0,26.217391304347824,166248.95652173914,0.0,"['4-1SMRU1HH' '5-17Y8A5K55' '5-1SYUZ3SIA' '5-1V5S78MJJ' '5-1W4SQR0B1'
 '5-1ZR9GP21D' '5-253FIQV7S' '5-2HHUXVM7U' '5-2I5A5HZ0Z' '5-2J6QHSA5A'
 '5-2KYO1HNHC' '5-2QXNFIJCT' '5-302C0VQ4K' '5-311LKEL56' '5-31GFXS5CE'
 '5-31X78I92T' '5-34BZQBU3P' '5-3555OXODJ' '5-35OMBNO8D' '5-3BV99Z5FC'
 '5-E3JMBGZK' '5-NWJNA011' '5-RSNP5MRH']",['2022-07-21' '2022-08-25'],Симуляторы,Hearts of Iron IV: Allied Armor Pack - DLC,M,GRD,Москва,23
Hearts of Iron IV: Allied Speeches Pack - DLC,1500411866.9166667,28561.666666666668,847437.0,102.625,1.0,24.416666666666668,133272.0,0.0,5-2FLMLXKNR,"['2022-05-08' '2022-07-19' '2022-08-25' '2022-09-05' '2022-09-27'
 '2022-11-08' '2023-01-23' '2023-01-28' '2023-01-29' '2023-04-08'
 '2023-04-17' '2023-04-27']",Симуляторы,Hearts of Iron IV: Allied Speeches Pack - DLC,M,GRD,Москва,12
Hearts of Iron IV: Axis Armor Pack - DLC,1500379978.15,28555.0,847641.0,122.85,1.0,27.6,108461.25,0.0,5-1WBPBDMZJ,['2022-07-21' '2022-08-25'],Стратегии,Hearts of Iron IV: Axis Armor Pack - DLC,M,UGR,Москва,20
Hearts of Iron IV: Battle for the Bosporus - DLC,1500368411.038961,28558.896103896102,847628.0,195.48909090909092,1.0,25.2987012987013,131949.15584415584,0.0,['5-2U4K1KKA4' '5-32411EDB8' '5-RSNP5MRH'],['2022-07-19' '2022-07-23'],Стратегии,Hearts of Iron IV: Battle for the Bosporus - DLC,M,GRD,Москва,77
Hearts of Iron IV: By Blood Alone - DLC,1500416843.3465347,28559.950495049507,1402067.0,494.9009900990099,1.0,27.53960396039604,127526.70792079208,0.0,['5-2LIGIUJUS' '5-2RUZU6623'],2022-10-01,Стратегии,Hearts of Iron IV: By Blood Alone - DLC,M,GRD,Москва,202
Hearts of Iron IV: Death or Dishonor - DLC,1500378687.018868,28555.0,849304.0,197.48830188679244,1.0,24.69811320754717,153605.45283018867,0.0,"['4-1FILH6OY' '4-1S5U35QZ' '4-24DFXQHX' '5-12VSRWD7U' '5-157EQEYQ5'
 '5-19VJPFJ5J' '5-1ALR4513S' '5-1BMJUOEKH' '5-1NEXUL06I' '5-1Q39DB11G'
 '5-1W4SQR0B1' '5-1YRXRL9BW' '5-1ZR9GP21D' '5-24Z9JJFIC' '5-253FIQV7S'
 '5-2FLMLXKNR' '5-2HHUXVM7U' '5-2HU120TOO' '5-2IC5JALEA' '5-2II305H0S'
 '5-2IQ6CM8WM' '5-2JO619E4R' '5-2K86JTU37' '5-2OWXPZ8B7' '5-2PGMEXRIQ'
 '5-2PZDC6JJF' '5-2T5K3RKQA' '5-2TKOA5G6N' '5-2TTNTW1OZ' '5-2U0LVA40S'
 '5-2U4K1KKA4' '5-2WJNIO97V' '5-2WKTF6RQ7' '5-2WOKVGGBA' '5-2YFHMHYGX'
 '5-2YYWMNDLN' '5-311LKEL56' '5-31GFXS5CE' '5-32411EDB8' '5-34KS52419'
 '5-355ABL8FF' '5-362O9TSUS' '5-39L1PLVT8' '5-3BS62DATF' '5-3EDMZMGIJ'
 '5-BB2I1L4D' '5-D0NXU86N' '5-E3JMBGZK' '5-JHVNWU3Q' '5-MCC7PUPX'
 '5-NWJNA011' '5-WGON4B6B' '5-X01B3K9F']",2022-07-21,Стратегии,Hearts of Iron IV: Death or Dishonor - DLC,M,GRD,Москва,53
Hearts of Iron IV: Eastern Front Music Pack - DLC,1500432390.1666667,28560.555555555555,847790.0,130.93333333333334,1.0,26.5,107738.33333333333,0.0,5-2KSRDQ14Y,2022-09-05,Симуляторы,Hearts of Iron IV: Eastern Front Music Pack - DLC,M,GRD,Москва,18
Hearts of Iron IV: Eastern Front Planes Pack - DLC,1500382322.6086957,28561.08695652174,848947.0,152.76521739130433,1.0,31.91304347826087,162047.30434782608,0.0,4-1SMRU1HH,['2022-05-09' '2022-08-12' '2022-08-25'],Симуляторы,Hearts of Iron IV: Eastern Front Planes Pack - DLC,M,GRD,Москва,23
Hearts of Iron IV: La Resistance - DLC,1500396950.2,28560.2,849314.0,399.5253333333334,1.0,26.68,223618.69333333333,0.0,5-31GFXS5CE,['2022-07-19' '2023-02-22'],Симуляторы,Hearts of Iron IV: La Resistance - DLC,M,GRD,Москва,75
Hearts of Iron IV: Man the Guns - DLC,1500378797.1666667,28555.0,849188.0,363.125,1.0,26.183333333333334,164872.2,0.0,5-214Q9HE75,2022-12-25,Стратегии,Hearts of Iron IV: Man the Guns - DLC,M,GRD,Москва,60
Hearts of Iron IV: No Step Back - DLC,1500356728.852713,28560.116279069767,940618.0,484.5441860465116,1.0,27.17829457364341,145578.8527131783,0.0,['5-2TMX8AHGZ' '5-E3JMBGZK'],2023-01-28,Симуляторы,Hearts of Iron IV: No Step Back - DLC,M,GRD,Москва,129
Hearts of Iron IV: Radio Pack - DLC,1500435482.9375,28555.0,848722.0,137.8125,1.0,26.1875,123026.125,0.0,"['5-1V5S78MJJ' '5-1W4SQR0B1' '5-1ZR9GP21D' '5-253FIQV7S' '5-28T0GUR49'
 '5-2FLMLXKNR' '5-2I5A5HZ0Z' '5-2O0UR543Z' '5-2YGRNEZWK' '5-311LKEL56'
 '5-32411EDB8' '5-32RDFM4ZG' '5-34BZQBU3P' '5-3FSKTSIO5' '5-MCC7PUPX'
 '5-X23JV6EA']",2023-01-23,Стратегии,Hearts of Iron IV: Radio Pack - DLC,M,SCH,Санкт-Петербург,16
Hearts of Iron IV: Together For Victory - DLC,1500409343.159091,28555.0,849218.0,325.70454545454544,1.0,24.113636363636363,137163.9090909091,0.0,"['1-8VROTCK' '4-1FILH6OY' '4-1S5U35QZ' '5-14WCXB95S' '5-19VJPFJ5J'
 '5-1BMJUOEKH' '5-1NEXUL06I' '5-1W4SQR0B1' '5-1YRXRL9BW' '5-1ZR9GP21D'
 '5-24Z9JJFIC' '5-253FIQV7S' '5-26J9BDBWI' '5-29H8YEEGG' '5-2FLMLXKNR'
 '5-2HHUXVM7U' '5-2HU120TOO' '5-2IC5JALEA' '5-2J46AV9PT' '5-2J4KGTN63'
 '5-2JO619E4R' '5-2OWXPZ8B7' '5-2TKOA5G6N' '5-2TTNTW1OZ' '5-2UAT29Q0L'
 '5-2VWSVRB3G' '5-2WKTF6RQ7' '5-2YYWMNDLN' '5-303040V1Q' '5-30OG4LA4Z'
 '5-311LKEL56' '5-31GFXS5CE' '5-32411EDB8' '5-32KEQ642B' '5-34B90SQ2U'
 '5-34KS52419' '5-39L1PLVT8' '5-3E7M2J7PF' '5-3EDMZMGIJ' '5-3GHWIBAA7'
 '5-D0NXU86N' '5-E3JMBGZK' '5-JHVNWU3Q' '5-NWJNA011']",['2022-07-19' '2022-12-25' '2023-04-21'],Стратегии,Hearts of Iron IV: Together For Victory - DLC,M,SCH,Москва,44
Hearts of Iron IV: Waking the Tiger - DLC,1500364794.9583333,28555.0,849295.0,326.0416666666667,1.0,24.458333333333332,138932.85416666666,0.0,"['1-8VROTCK' '4-1FILH6OY' '4-24DFXQHX' '5-16CG94FJN' '5-19VJPFJ5J'
 '5-1ALR4513S' '5-1K8LGT17E' '5-1NEXUL06I' '5-1W4SQR0B1' '5-1YRXRL9BW'
 '5-1ZR9GP21D' '5-24Z9JJFIC' '5-253FIQV7S' '5-26J9BDBWI' '5-2BS5MM8V'
 '5-2CZUX4XG8' '5-2FLMLXKNR' '5-2HHUXVM7U' '5-2HU120TOO' '5-2IC5JALEA'
 '5-2J46AV9PT' '5-2J4KGTN63' '5-2JO619E4R' '5-2O0CM17FH' '5-2OWXPZ8B7'
 '5-2PGMEXRIQ' '5-2TKO0T7ZZ' '5-2TTNTW1OZ' '5-2UAT29Q0L' '5-2VRDBI8TM'
 '5-2VWSVRB3G' '5-2WJNIO97V' '5-2WKTF6RQ7' '5-303040V1Q' '5-31GFXS5CE'
 '5-32411EDB8' '5-34AQUWL93' '5-365WO3063' '5-37M8K8VFC' '5-37NXAYEAY'
 '5-39L1PLVT8' '5-3BS62DATF' '5-3EDMZMGIJ' '5-B5DL1D3J' '5-D0NXU86N'
 '5-E3JMBGZK' '5-NWJNA011' '5-X01B3K9F']",['2022-05-07' '2022-05-21' '2022-07-19' '2022-07-21' '2022-07-25'],Стратегии,Hearts of Iron IV: Waking the Tiger - DLC,M,GRD,Москва,48
Heavy Rain,1500468957.2961671,28569.369337979093,1124321.0,450.7262717770035,1.0,25.735191637630663,113397.03135888501,2421.0,5-2PTSJ59P5,2023-02-22,Приключения,Heavy Rain,M,GRD,Москва,287
Heck Deck,1500518208.0,28568.0,1123724.0,104.3,1.0,16.0,126214.0,0.0,5-3E0DHONGW,2023-03-16,Инди,Heck Deck,M,SCH,Москва,1
Helheim Hassle,1500372941.5714285,28565.85714285714,1208711.0,106.64285714285714,1.0,28.785714285714285,78643.78571428571,0.0,5-7V7L5V9U,2023-01-18,Инди,Helheim Hassle,M,GRD,['Краснодар' 'Москва' 'Новосибирск'],14
Heli Heroes,1500511657.8076923,29380.846153846152,1277529.0,25.893846153846155,1.0,27.23076923076923,112063.03846153847,4621.0,"['5-11XKQ4A4I' '5-1837Q62XV' '5-18NWKNV0J' '5-18OW4YQ07' '5-1AR6A2CRC'
 '5-1JEQY9OLO' '5-1N36H4OJA' '5-2F1ICZF6D' '5-2I6NBI4I9' '5-2JZJPQIUH'
 '5-2ULNS8HHJ' '5-2VKU2M55K' '5-2VL2N37AC' '5-2XX5G497A' '5-2ZARCK4TP'
 '5-3065QWPFK' '5-30C34AJUB' '5-31QL6BUJ6' '5-32YDBHEMY' '5-359EE701A'
 '5-3CTXT9IHU' '5-3I2N03HME' '5-4LBH2BHN' '5-7XKM1ZW1' '5-Q0VX2AJJ'
 '5-UN2UW5XF']",2023-03-17,Казуальные игры,Heli Heroes,M,GRD,Москва,26
Hell Let Loose,1500231323.0,29225.5,1123556.0,1220.1508333333334,1.0,27.583333333333332,90883.25,127.0,5-26J0V6G16,['2022-03-20' '2022-04-04' '2022-04-05'],Скидки,Hell Let Loose,M,UGR,Москва,12
Hell Pie,1500414826.3076923,28570.076923076922,1350290.0,397.03846153846155,1.0,29.76923076923077,158502.3076923077,0.0,"['5-1661UTLOR' '5-1AJNLM7EN' '5-1OCZ6UQO8' '5-1UMTWZZBA' '5-1WSG7IHCW'
 '5-1X2SFJHIG' '5-23PZDA32T' '5-2AUZ5P6RH' '5-2IBONRKDI' '5-2OKLMLJH2'
 '5-2YG8JH52M' '5-352TNKI7B' '5-36HF8ULGH']",2022-07-27,Экшн,Hell Pie,M,GRD,Москва,13
Hell Warders,1500450690.5,28568.0,1124114.0,130.875,1.0,28.0,134000.0,0.0,['5-24CAPOGV6' '5-2GA1NIG3'],['2022-04-20' '2023-09-01'],['Приключения' 'Ролевые (RPG)'],Hell Warders,M,['GRD' 'SCH'],['Санкт-Петербург' 'Челябинск'],2
Hellboy Web of Wyrd,1500742563.75,28852.5,1767113.0,704.0,1.0,34.75,35723.75,0.0,5-22ALH6W3C,2023-10-21,Экшн,Hellboy Web of Wyrd,F,GRD,Санкт-Петербург,4
Hellfront: Honeymoon,1500486664.5,28555.0,847906.0,51.8,1.0,31.5,195163.5,0.0,['5-239GN22LM' '5-2VKU2M55K'],['2022-12-13' '2023-05-08'],Стратегии,Hellfront: Honeymoon,M,['GRD' 'UGR'],['Москва' 'Санкт-Петербург'],2
Hello Engineer: Scrap Machines Constructor,1500700371.8,28562.8,1720766.0,434.5,1.0,32.2,105200.0,0.0,5-2CYXRDQME,2023-10-04,['Симуляторы' 'Спорт'],Hello Engineer: Scrap Machines Constructor,M,GRD,Москва,5
Hello Neighbor,1500501894.6976745,28568.767441860466,848698.0,184.08255813953488,1.0,24.593023255813954,143891.5465116279,2000.0,['5-380KW3GTR' '5-3BWFJ42UO'],2023-08-24,Инди,Hello Neighbor,M,GRD,Москва,86
Hello Neighbor 2,1500506817.9166667,28559.083333333332,1466334.0,680.8958333333334,1.0,26.883333333333333,137301.71666666667,0.0,5-3AK9FD3J5,2022-12-29,Приключения,Hello Neighbor 2,M,GRD,Москва,60
Hello Neighbor VR: Search and Rescue,1500683919.5,28568.0,1658069.0,1100.0,1.0,37.0,215887.0,0.0,['4-15EW0MVJ' '5-2GDAT5W5P'],['2023-09-10' '2023-09-19'],Инди,Hello Neighbor VR: Search and Rescue,M,['GRD' 'SCH'],['Красноярск' 'Нижний Новгород'],2
Hello Puppets! VR,1500318656.0,28562.0,1277563.0,435.0,1.0,20.0,89000.0,0.0,5-1MH9CFGIP,2022-08-22,Приключения,Hello Puppets! VR,M,GRD,Санкт-Петербург,1
Hellpoint,1500499613.6666667,28569.666666666668,848812.0,214.93055555555554,1.0,28.944444444444443,119693.61111111111,3689.0,5-2IQ3GQTP7,['2022-06-27' '2023-06-21'],['Приключения' 'Экшн'],Hellpoint,M,GRD,Москва,18
Hellpoint: Blue Sun - DLC,1500575370.25,28569.25,1345107.0,145.6875,1.0,35.666666666666664,79277.25,0.0,"['5-1PIPIHSY0' '5-1RQXX2A5T' '5-1ZZQIOGLS' '5-2DKVWRXE1' '5-2JEAVCSNY'
 '5-3BJTP4LD2' '5-3IEU549K2' '5-622EWRFD' '5-EEJCOZ54' '5-QWCYOSG1'
 '5-UN7C49J5' '5-YV0EM8N4']","['2022-07-27' '2022-07-30' '2022-11-11' '2023-04-17' '2023-06-08'
 '2023-07-18' '2023-08-30' '2023-09-01' '2023-09-04' '2023-09-30'
 '2023-10-03' '2023-10-06']",Приключения,Hellpoint: Blue Sun - DLC,M,GRD,Москва,12
Hero's Hour,1500271034.6369863,28565.595890410958,1181053.0,462.1560273972603,1.0,31.089041095890412,155061.57534246575,1906.0,5-1B8LKK0KT,2022-04-01,Ролевые (RPG),Hero's Hour,M,GRD,Москва,146
Heroes of Might & Magic III: Complete,1500277957.952381,28555.0,1123761.0,419.0,1.0,30.476190476190474,146908.66666666666,0.0,['5-2TRMMF55T' '5-9PXDWKHH'],['2022-04-01' '2022-04-09' '2022-05-15'],Стратегии,Heroes of Might & Magic III: Complete,M,SCH,Москва,21
Heroes of Might & Magic V,1500276067.6,28904.4,847977.0,339.39,1.0,27.4,105218.0,1371.0,"['5-1EV24YET6' '5-1J4WAR8A6' '5-2TUDHM9HT' '5-2WW9O2UNO' '5-2WXUXB3W6'
 '5-4CQW2N6B' '5-CAI5GPF5' '5-CCK44V0X' '5-NR2KSI9J' '5-RPMJP392']",2022-09-02,Ролевые (RPG),Heroes of Might & Magic V,M,GRD,Москва,10
Hexarchy,1500747331.0,29239.2,1772296.0,568.0,1.0,29.0,109875.2,0.0,['5-1XVVJ87SO' '5-28KOCBHZ9' '5-343KQJXL9' '5-3F0TUWESC' '5-GS8CG8DM'],['2023-10-24' '2023-10-25' '2023-10-27' '2023-10-28' '2023-10-29'],['Новинки' 'Симуляторы'],Hexarchy,M,GRD,Москва,5
Hills of Glory 3D,1500741411.0,28555.0,848457.0,33.8,1.0,25.0,68000.0,0.0,5-1XBXHMTXT,2023-10-19,Стратегии,Hills of Glory 3D,M,SCH,Ростов-на-Дону,1
Himno - The Silent Melody,1500598023.0,29132.5,1610192.0,474.05,1.0,19.5,141671.5,0.0,['5-35303IQYQ' '5-36NKF13RA'],['2023-04-23' '2023-08-18'],['Скидки' 'Экшн'],Himno - The Silent Melody,M,['GRD' 'UGR'],Москва,2
Hindsight,1500518124.6666667,29263.0,1475498.0,377.3333333333333,1.0,30.666666666666668,95565.66666666667,0.0,['5-2EP4RZ8NX' '5-3EDPST9NN' '5-R4GRZVB7'],['2022-12-25' '2023-01-01' '2023-09-15'],['Инди' 'Казуальные игры' 'Приключения'],Hindsight,M,SCH,Москва,3
Hitman - Game of the Year Edition,1500422137.5869565,28577.0,848976.0,309.3704347826087,1.0,24.347826086956523,92102.17391304347,0.0,5-38HXY1LST,['2022-11-21' '2023-01-11' '2023-01-15'],Экшн,Hitman - Game of the Year Edition,M,SCH,Москва,46
Hitman: Absolution,1500461605.123746,28577.0,848829.0,93.74498327759197,1.0,24.096989966555185,109129.79598662208,1323.0,['5-2TZ2BLBWO' '5-2VHTGYVLJ' '5-3BFRAS0ST'],['2022-09-24' '2023-10-17'],Экшн,Hitman: Absolution,M,GRD,Москва,299
Hitman: Blood Money,1500226920.0,28577.0,848075.0,45.083333333333336,1.0,19.666666666666668,167721.33333333334,2580.0,5-2IOJMUZBH,2022-03-14,Экшн,Hitman: Blood Money,M,['GRD' 'SCH' 'UGR'],['Москва' 'Новосибирск' 'Челябинск'],3
Hiveswap: Friendsim,1500418720.0,29688.0,1124152.0,239.2,1.0,28.0,9132.0,0.0,5-1BAV9XWDT,2022-12-16,Скидки,Hiveswap: Friendsim,M,UGR,Москва,1
Hogwarts Legacy,1500719165.3636363,28938.420454545456,1720767.0,1991.63375,1.0,26.431818181818183,115469.80681818182,1.0,5-378PTCMN7,2023-10-26,Скидки,Hogwarts Legacy,M,GRD,Москва,88
Hogwarts Legacy - Deluxe Edition,1500718002.4047618,28836.309523809523,1720765.0,2415.9564285714287,1.0,25.452380952380953,98297.04761904762,0.0,['5-1HCUO41SP' '5-301ATXZA9' '5-31TNHBARI'],['2023-10-25' '2023-10-27'],Приключения,Hogwarts Legacy - Deluxe Edition,M,GRD,Москва,42
Hohokum,1500458188.3333333,29960.0,1466684.0,306.6666666666667,1.0,29.333333333333332,197840.0,0.0,['5-20PPABK1F' '5-2MTKO9667' '5-2NYVVWUH'],['2022-12-12' '2023-01-09' '2023-03-09'],Казуальные игры,Hohokum,F,GRD,Москва,3
Hollow,1500497815.5652175,28566.956521739132,1423436.0,58.31739130434782,1.0,23.956521739130434,101056.41304347826,0.0,5-34A4368P4,"['2022-12-02' '2022-12-05' '2022-12-07' '2022-12-15' '2023-07-16'
 '2023-08-05']",Хоррор,Hollow,M,SCH,Москва,46
Hollow 2,1500453738.3333333,28573.666666666668,1340408.0,333.5,1.0,30.11111111111111,122044.44444444444,0.0,"['5-1QM8D2QA1' '5-1RQXX2A5T' '5-21ZJ04XSW' '5-27MQ3IX8R' '5-2TMKZBK0J'
 '5-2TY8RDHCA' '5-2VKU2M55K' '5-3CMHV3HJV' '5-8EVSLK13']","['2022-08-04' '2022-11-04' '2022-11-06' '2022-11-29' '2022-12-19'
 '2023-01-07' '2023-04-05' '2023-06-21' '2023-07-16']",['Шутеры' 'Экшн'],Hollow 2,M,SCH,Москва,9
Holy Avatar vs. Maidens of the Dead,1500460857.0,28568.0,1208701.0,49.8,1.0,26.0,66022.0,0.0,5-2S0QO0AZL,2023-01-26,Инди,Holy Avatar vs. Maidens of the Dead,M,GRD,Москва,1
Home Design 3D,1500459174.0,28565.0,848566.0,171.535,1.0,26.625,155750.0,2505.0,5-80K3AJY2,2023-06-06,Симуляторы,Home Design 3D,M,GRD,Москва,8
Homeworld Remastered Collection,1500652836.0,28866.727272727272,1705134.0,179.3790909090909,1.0,32.27272727272727,154060.0,1792.0,5-2TTCIS9KA,2023-08-25,Стратегии,Homeworld Remastered Collection,M,['GRD' 'SCH'],Москва,11
"Honey, I Joined a Cult",1500236898.0,29688.0,1123797.0,620.76,1.0,29.0,167548.0,739.0,5-3W4ET3K1,2022-04-06,Скидки,"Honey, I Joined a Cult",M,SCH,Волгоград,1
HordeCore,1500288883.625,28571.75,880476.0,223.39749999999998,1.0,29.5,98921.125,0.0,5-30A90AHGP,"['2022-03-03' '2022-03-04' '2022-04-01' '2022-04-09' '2022-04-27'
 '2022-05-15' '2022-07-02' '2023-06-27']",Ролевые (RPG),HordeCore,M,GRD,Москва,8
